mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,labels,file_paths
-326.123,102.40947,-26.332623,11.206814,-37.513752,-13.528523,-18.455425,-41.64315,-24.90036,1.6963683,-17.300327,-13.430524,-10.546525,-1.3516618,-7.222205,-17.701736,-2.0706584,-13.743509,-0.705518,-11.208425,-4.4933143,-3.9774358,-8.393809,2.3401916,-5.4120116,1.6832165,-3.2452743,-1.0562444,-2.2600982,3.9123802,3.9892428,6.2102985,7.161435,1.5970839,6.7877283,2.8992167,8.338474,3.4461932,2.1586604,-2.8111515,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file10967.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-266.16486,104.20369,-7.835908,68.98264,-9.395875,0.8692592,-16.036602,5.619989,-6.757078,-2.637669,-7.2348323,-9.10868,4.9423146,-9.113307,4.3063135,-15.355276,6.194905,-3.045066,-10.5409355,5.9881563,-5.6247406,0.23493598,-3.2689252,1.8328494,-5.373094,2.8617435,-0.7483848,-4.748481,4.753549,-0.6622764,3.125564,0.7978357,5.7621894,2.1962273,4.542781,4.1482434,4.385718,6.6361647,4.813048,9.797627,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file33430.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-292.36652,126.82998,-5.508646,23.93746,-19.870071,-23.318066,-4.052053,-23.482162,-17.56421,-13.787228,-10.941042,-11.857381,-11.997097,-3.8542607,-10.320208,-11.632094,-13.287857,-10.408984,-7.2367387,-16.518036,-5.66411,-1.0208586,-0.92252207,10.369895,4.6586027,6.4924197,8.68096,2.5608392,7.428218,5.902414,4.873707,3.0427277,-2.5363536,0.05969223,-2.323137,-3.0521216,-0.27074155,-1.6855115,-3.0031075,-4.4629154,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file11079.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-170.12573,113.5634,-24.56397,50.484276,-30.096556,34.212307,-25.821362,6.3998394,-7.55854,2.6048002,-8.969455,-8.12331,1.4272995,-9.552745,5.238817,-13.199804,10.334609,-9.335316,-0.77634966,-8.167594,-8.480728,-4.6713514,-7.5810075,-3.7758656,-8.373781,1.5818927,-13.455141,2.5287213,-5.134323,-4.6460586,-5.7272816,-5.841816,-2.9796865,-5.8327074,2.1547174,-3.5756412,4.6337724,-1.8519524,6.133755,2.8195763,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file13569.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-210.977,143.31505,-19.941399,60.616184,-2.4264185,14.419884,-8.271939,11.971801,-5.660744,-4.5605507,-5.9022546,-13.443865,1.2407091,-20.029596,8.767406,-6.0633383,-6.5215244,-1.0763028,-4.897286,1.7053384,-9.29663,1.3447877,-3.2736468,-3.9541557,-1.9579854,0.6517673,-4.826921,-1.3386272,-0.28489512,-4.641651,2.8911016,-5.7853265,-0.65096885,-4.461224,-1.1207068,0.4268291,-5.052629,3.3694353,-2.8250382,-2.8778949,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file10237.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-230.50076,128.00362,-46.583385,19.765789,-17.613098,-22.878813,-16.190985,-21.026096,-21.181915,-4.234149,-14.240841,-1.7950982,-9.454995,-4.2251887,-0.44348934,-22.801996,1.2351328,-13.779107,-13.864184,-3.7880487,-6.96812,-11.4156885,-3.248347,1.4632434,-5.6578503,5.7194166,-4.2203856,-1.4524196,-1.3558444,3.3020072,6.666997,7.244785,12.6901,5.751393,7.679651,1.9838513,1.8774831,-1.852062,-3.0987945,-2.5018513,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file27029.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-277.66788,157.66475,-13.362719,27.308397,0.82408965,-18.011501,5.2927094,-17.875713,-17.412313,-7.7128534,-15.435168,-6.8008895,-6.638115,-7.8388734,2.889207,-5.264107,-12.274581,1.1789025,-3.4956658,-11.98835,-1.6265992,-5.9022636,-10.10548,-2.5254283,-3.7092826,-4.2907147,-6.2604723,-5.3920193,-0.35327384,-5.5221767,-5.5391173,-1.8944876,-3.8739727,-0.59942263,0.31710038,-3.1079164,-2.3410509,-0.95037335,-1.6471323,-0.38460985,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file27651.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-307.80145,118.405174,-0.7803875,27.613884,-18.278524,-26.834963,1.1302711,-14.051585,-17.886744,-13.191242,-9.394465,-9.785258,-8.474958,-3.5667443,-7.3158526,-5.7717557,-9.338498,-5.0834846,2.1016996,-7.5594025,-0.2390501,0.8081291,-2.8614843,6.7045064,-1.8261805,1.4803131,6.789304,-5.4125996,0.9390088,1.5646821,-4.9833694,1.5700248,0.4023088,-1.7975813,-1.0147344,-2.3726923,-1.815797,-0.31809077,1.894743,-1.2292309,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file15622.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-239.10498,161.36247,-21.627825,36.519726,8.862872,-26.892578,6.8180885,-12.352662,-20.498583,-7.65948,-20.505426,-10.450015,-6.105485,-13.814495,1.3811381,-3.709041,-12.209949,1.0949835,-7.7047687,-13.980644,-0.6856018,-7.939219,-9.924526,-1.4275215,-8.027855,-6.716739,-4.24967,-7.0343,-3.9524386,-7.988417,-8.2485485,-2.6213665,-7.9880195,-7.1205506,-0.34957376,-3.338908,-3.7566292,-2.2559364,-5.0444813,-4.2575436,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file13489.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-175.12585,148.7186,-28.87038,60.016235,2.0038662,24.50433,-2.6321588,8.819336,-13.845504,5.36091,-11.9577875,-5.4923005,8.384067,-11.516764,10.310978,-10.907866,1.780864,-5.7246885,-1.2832388,-4.824945,-8.759098,-0.18488158,-4.13483,-2.3281107,-6.988587,4.7882466,-6.0815415,0.3179242,-0.5551692,-2.0858028,-0.4034109,-2.5300276,1.5634525,-4.233043,1.154291,-3.877128,-2.82744,-3.433605,-2.7246962,-4.0677443,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file14240.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-174.45331,100.77594,-9.61724,55.1953,-18.639038,9.715247,-24.014345,3.3260765,-7.2976017,-9.009994,-9.66299,-12.68516,-5.384856,-6.078372,-2.470357,-8.602752,6.287626,-12.5872,-2.51256,-6.711165,-8.753432,-4.654302,-6.7407556,-6.577479,-6.351451,0.79827064,-7.5391865,6.1425247,-3.410788,-1.7339463,-3.2652617,-4.4437838,-1.2213677,-6.1410675,0.27839026,-6.695165,0.16075721,-1.4477129,1.9882674,2.3080282,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file6031.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-260.1503,151.62697,-18.270449,9.424061,-12.74434,-15.462667,-12.398804,-26.275503,-12.872165,-13.819792,-9.995344,-9.120463,-11.4061165,-6.8349133,-9.553718,-6.822236,-15.332769,-11.564244,-2.9761941,-13.744189,-6.3764668,-7.0218534,-5.1225104,10.528358,7.064007,13.8944025,14.6496725,2.2659173,1.8885453,-0.9425252,1.0012721,0.7723104,-2.420359,0.19899109,-2.5739563,-1.5228516,-1.6735326,-3.2730088,-2.063971,-4.8042784,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file19592.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-174.17474,149.20793,-21.017237,64.550385,-2.1757498,30.268095,-3.8926182,12.2736435,-13.802952,6.4634433,-8.2467375,-6.4922533,5.191379,-8.478992,9.312115,-11.175236,3.6694605,-7.350311,1.8284249,-4.942146,-4.432552,-0.2682949,-4.858093,-0.07968675,-6.8704786,2.2206924,-5.9481554,1.9571095,-3.0636933,0.09006109,-1.4928666,0.25633368,0.45854196,-4.0197163,2.6813793,-6.8553553,-0.614111,-4.4833746,-1.991234,-2.8412323,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file27973.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-176.34221,124.83263,-20.934498,68.2748,1.9641184,34.646053,-21.36701,10.581597,-18.06689,-1.8232344,-7.018925,-12.194469,7.643709,-12.530919,5.266524,-0.7459456,-1.0608286,-10.391036,5.756094,-9.016115,-3.1741683,-3.6636465,-7.7579803,0.20276916,-10.736708,1.0384264,-9.277136,-0.84116846,-5.35081,-2.5753431,-4.2827826,-4.6393347,0.5116812,-4.2158594,0.293952,-3.21799,1.4681342,-4.025001,-0.76267505,-3.686515,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file17608.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-222.21928,113.98655,-14.715039,82.81145,-20.471167,32.098625,-18.189205,11.448065,-8.904903,-4.651233,4.8613763,-16.68738,10.505544,-16.56045,7.7097664,-5.994319,-4.909293,0.6413668,-1.6318568,-2.793348,-5.555448,6.125497,-10.312812,3.5343354,-3.0043716,-1.2142535,-1.5892822,-1.41824,1.4143062,-4.7674217,2.0652592,-5.8713417,3.053277,-5.648931,-0.7325126,0.17498514,-5.3299923,4.7734804,-0.80820245,2.9915922,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file1632.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-294.14343,111.85028,-24.972376,21.904028,-11.623518,-22.05745,-18.65285,-22.051802,-24.481207,-3.2043436,-10.992834,-1.6025298,-7.210076,-3.7436726,0.97486025,-21.031466,0.43961728,-10.454233,-12.788949,-5.450776,-6.728739,-9.488237,-4.7991858,-0.87855804,-4.0520372,9.416543,4.0103517,8.9575815,5.2431617,3.3632252,3.0190861,-1.622582,2.4073195,-2.9440932,-0.91891783,-1.6629266,2.082025,1.8556947,2.500295,1.5360544,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file11584.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-183.11288,148.19951,-24.83326,50.10782,-24.531752,15.599559,-14.828487,-4.727562,-2.8509035,-7.2925773,-8.538322,-15.542174,-4.474306,-9.570311,-3.301813,-9.148809,1.640056,-6.5910764,-6.5382724,-6.5113893,-12.131649,-6.6225243,-8.152925,-8.729321,-5.325356,-4.986058,-8.432547,2.4888687,-6.5661216,-4.152239,-2.9603236,-5.0132217,-3.0343838,-7.478487,-1.2847766,-5.384042,-0.025920823,-0.87777114,4.086445,5.7119374,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file31904.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-338.37088,93.36831,-15.670966,39.738712,4.219999,25.679474,-13.913857,-2.4780622,-1.2425686,2.6957898,-1.5154754,-6.1562114,3.368786,-11.953375,8.449022,-3.7793214,-2.8298187,-2.8282394,0.6178698,3.1729064,-7.5931244,3.4482222,-3.376294,1.3032653,-1.5486506,-0.24807334,-0.15200515,-1.2933723,1.2304852,-3.1110618,2.0318644,-3.457388,1.6550995,0.10338518,-1.497466,0.7777105,-1.6879675,0.940076,-1.745519,-0.5332347,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file1524.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-160.5531,130.2878,-27.413736,65.33556,-1.0897547,33.770267,-19.738596,8.928313,-17.764463,6.725174,-3.0243099,-7.893872,11.455814,-10.370673,10.752174,-1.6636491,1.5598146,-8.005729,4.4331985,-4.3816953,-2.188954,-3.8258007,-3.3733566,-0.16261387,-8.53075,5.1179323,-9.96776,1.401845,-7.264955,-0.9036558,-1.1310908,-5.614349,3.735609,-3.3455317,1.2415136,-4.8095026,0.22854935,-2.9590058,-0.13498628,-2.9335842,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file5189.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-191.32619,106.04285,-42.51392,49.785797,-27.144127,8.645596,-19.884325,-0.66474915,-18.422443,-12.107753,-5.7041116,-11.391553,0.5726139,-12.933874,3.9648385,-16.863646,4.9619546,-9.614142,-9.601243,3.1688933,-10.198155,4.611206,-6.661782,4.0150633,-6.5075865,-2.4168904,-0.83995897,-1.438037,7.984668,3.9008126,11.681679,2.404542,8.673291,2.9175353,2.7088282,3.7993958,3.134173,7.9893,1.6417114,5.4166546,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file21430.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-245.08846,95.7839,-52.02607,42.73562,-21.43849,6.4732413,-23.385578,2.3147004,-5.834869,-12.291351,-0.42158645,-11.93529,-1.5975755,-7.662087,1.5096008,-11.697529,0.7534632,-6.67877,-10.8743305,-0.95480496,-8.189662,-5.4728737,-6.240477,1.6274374,-2.4636486,5.4682126,3.778377,8.206133,8.850446,6.3127737,10.405019,1.3244511,8.756481,1.0771323,4.2814045,2.8452203,0.05801329,0.7974186,-2.6814544,2.7361898,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file29935.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-182.52438,115.69896,-45.825974,67.56112,-26.680742,14.421136,-25.616253,-7.1316886,-17.922068,-14.442276,-7.660401,-15.38426,-2.1723814,-11.572329,8.47337,-18.293688,3.7438397,-6.756702,-11.983268,-0.62368816,-12.110647,-1.5530324,-9.914253,5.427228,-6.1353645,1.6502533,-0.587774,-4.6567435,3.7047014,-2.0681665,10.459147,4.169081,11.368618,5.431552,6.205282,6.299289,3.5388942,7.2425075,3.227483,9.21683,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file18400.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-347.71625,113.73145,-20.181456,21.081646,-20.970657,7.5065303,-2.6757693,5.4900346,-1.7898071,2.0535254,4.565101,-4.1376762,-1.2563983,-9.972873,5.231491,-7.6933846,-3.538892,-0.9707712,-1.56464,-0.85829985,-7.174742,2.695478,-5.512508,-1.2645404,0.2078059,-1.8492386,-1.7097638,-0.72349936,-0.7627274,-3.4138966,0.21559949,-2.6050217,0.6489567,-2.1517026,-0.34461665,-0.26085314,-2.1327643,0.5591783,-1.6615171,-0.11943585,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file33336.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-238.60515,97.606255,-31.32202,47.919754,-19.60141,15.867381,-17.726402,-16.791573,-14.497748,-15.463198,-16.107216,-11.612932,-4.4200516,-12.389068,-1.7333441,-16.58779,0.7016403,-12.098056,-11.612585,-4.2583265,-13.031045,-9.135769,-13.059296,-3.6808553,-11.213036,0.5334246,-5.1880107,-1.647893,4.430784,-0.33762044,11.315762,6.6046586,13.595521,4.7732606,6.6461854,3.4671311,-2.3320935,2.3088958,-2.4338765,1.8533853,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file10627.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-278.83817,136.69308,-3.2043784,53.62825,-6.7829585,-4.3933396,4.068059,-5.3326206,-11.754512,1.6513319,-8.888993,-9.509426,-0.18864892,-10.579352,0.37932858,-11.391365,-1.0881541,-1.3975403,-7.723604,0.31930342,-2.982462,-1.21399,-3.2591443,3.464817,-2.4294078,1.2307521,0.119249836,-4.3538256,1.5667003,-1.1563029,4.6748586,3.9866648,8.63848,8.4339905,7.0908394,6.9145,3.240858,4.4968495,1.657144,5.1880474,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file12337.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-318.54117,75.74669,-4.50711,41.766537,-37.413597,-19.063234,-42.806408,-8.739007,-25.828945,-12.601994,-15.093367,-12.396859,-10.025651,-7.215798,2.6086283,-19.807476,-0.50583637,-10.7547035,-1.61226,-12.349639,-5.8101277,-7.1034446,-15.178078,-1.188571,-11.460012,-3.5420356,-4.590375,0.18562965,-3.4620028,2.8126016,-0.8160689,-0.8029545,2.0198376,1.5816412,6.9291244,2.2517755,11.510492,5.3407683,9.069968,6.0629797,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file31755.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-219.76215,147.90994,-16.768286,35.16282,-7.5265746,5.123236,-12.764667,-10.018292,-14.272431,-6.5093546,-5.1080213,-3.5246427,0.33201545,-0.5099033,-0.40056026,-3.3676796,5.630243,-4.2816763,2.0740924,-4.890127,-5.5832133,-7.5800185,-2.506487,-1.286119,-5.0041876,6.018811,-8.077346,0.6877603,0.76997095,-1.6664523,0.9469193,3.6518102,12.204124,13.68174,16.496319,13.998502,10.990125,0.902806,2.6875355,2.1114326,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file20344.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-271.25665,158.40771,-20.549622,-2.5441425,-28.77932,-11.994707,4.6395774,-20.105371,-11.615967,-13.071125,-16.13668,-9.498058,-15.677561,-14.363296,-7.211411,-7.095257,-18.32949,-14.6087,-2.2999854,-11.738913,-5.639514,1.8984569,0.92994744,11.120195,6.9417944,5.0389795,7.5478325,0.96610206,0.71683437,1.4649354,0.20637596,-4.285864,-7.4735327,-0.5269312,0.56379575,-4.095144,-6.1007314,-5.986115,0.28680217,0.2641063,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file19558.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-212.84343,107.07369,-11.244984,63.25198,-10.553761,10.423187,-9.818034,0.65429974,-12.5730715,-2.3885436,-8.439203,-14.35033,5.873495,-11.463465,2.1775227,-12.467064,4.3451996,-1.1699553,-8.32332,4.248031,-6.4528213,-0.3394715,-4.917865,1.1854967,-1.9900389,3.9905207,1.4335213,-2.3700447,0.7537819,-1.8105844,4.5737004,2.3775167,10.460089,4.373786,4.165769,2.8005793,2.1590054,6.9500527,3.3024268,7.345818,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file1910.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-199.92618,105.07295,-39.020355,29.529821,-43.741337,12.684931,-18.450016,1.5182018,-16.992077,-16.62708,-6.890944,-14.53731,0.3290451,-15.123055,-8.381897,-10.212926,-2.2195113,-14.514841,-5.7440615,-4.8316736,-8.366443,-3.1792796,-12.759113,-6.4415474,-3.9922745,-0.020238323,-2.0571468,5.8330216,4.350705,6.435361,8.336851,8.693933,11.223934,7.07658,8.819618,-0.08760466,0.06262708,-1.7197366,-0.41559497,-0.6599821,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file33020.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-181.36227,127.99809,-55.836,55.33282,-29.481987,10.107317,-18.964756,-1.4448026,-30.668106,-12.283986,-5.506495,-25.223078,1.5727229,-25.696712,4.542695,-10.821418,-15.326356,-5.4145765,-10.112436,-10.922866,-8.807288,0.060956687,-12.48562,1.3958077,-8.071009,-4.1911273,-6.2741685,-8.076395,-2.77654,-9.319956,-1.2099743,-9.820127,-3.8215919,-8.8474245,-6.83013,-4.7998295,-6.345907,-0.9280118,-3.4192014,2.5926466,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file2456.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-157.80647,113.33415,-33.46415,52.369854,-35.035885,26.784882,-26.744427,7.8634214,-13.29872,1.3989209,-5.8736434,-10.623078,0.19630928,-13.290173,3.4266572,-13.586241,8.309932,-11.191426,-3.9740803,-7.5406356,-6.870093,-6.8374696,-9.803738,-4.70108,-11.180358,1.8973031,-11.286373,2.6033938,-4.4593506,-4.381534,-5.3662295,-4.6554112,-4.0614243,-7.7292066,2.2318206,-7.1364117,2.5109272,-3.2930958,2.6067083,2.4408827,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file1308.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-226.82994,192.31023,-30.10338,3.1155863,-8.071601,-11.715679,5.4493523,-23.350359,-20.490135,0.29739687,-5.601395,-6.9606886,-6.248133,-8.629626,-2.540902,-7.478693,-13.613264,-0.8543119,-5.1800356,-16.524904,-1.2811583,-6.603453,-13.61599,-0.35146824,-7.258889,-7.7533684,-1.7455407,-6.57496,-5.333271,-7.254155,-9.076179,-3.8466966,-4.268916,-4.341938,-1.1822996,-1.8194531,-2.8821602,-3.4115586,-3.5768416,-1.4610205,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file508.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-207.2871,126.24535,-17.667742,46.590847,-18.026806,20.343552,-27.097578,4.690818,-5.461927,-11.94059,-4.011787,-9.191082,-7.099712,-4.0403686,2.1898057,-10.480654,8.025232,-9.1427145,-2.9610884,-5.3501096,-10.635229,-5.8183136,-7.1492314,-7.760623,-7.1003466,-0.74390894,-11.310341,4.0000467,-5.582808,-6.130779,-2.5928335,-6.894513,-3.63157,-7.467264,-1.6983442,-5.653694,-1.0713456,-0.21902356,1.783467,2.3061616,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file8361.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-197.12718,119.434044,-17.036816,68.83965,-8.160629,23.709692,-15.649065,10.320651,-11.112701,-4.1806793,1.9767143,-12.773878,14.111205,-18.082767,3.0559385,-1.3810568,-6.883027,-2.7486732,-0.667505,-2.4489143,-7.812065,5.583771,-6.2703705,-0.3273098,-3.5579028,-0.66626287,-2.228417,-1.6354266,0.34812358,-3.8303692,2.6792858,-5.7044115,3.3628848,-3.4923835,-1.7432274,0.14145039,-5.1876736,5.0720544,0.7529851,5.6024895,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file22542.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-232.41841,130.84679,-12.762043,54.830868,-14.947633,-0.29238692,-0.21988901,-0.3902576,-10.496523,0.90630066,-9.752174,-9.5971985,2.0482225,-13.036719,3.5904484,-13.727835,0.7791228,-1.9116814,-8.796559,2.4679968,-4.755137,1.3545712,-4.6861625,3.026638,-1.6118988,2.2922056,3.6027663,0.19365484,7.3216677,3.274886,5.487199,-1.0908208,0.14986782,-1.5841988,2.209921,6.4481707,6.4551797,9.647189,4.720437,6.56353,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file6815.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-228.36537,114.88164,-19.090767,71.066315,-2.3128421,0.044654,-9.506238,3.240317,-8.320647,-7.381619,-8.449074,-8.729591,0.15380381,-10.50737,2.8968296,-13.618849,5.1123514,-0.13922861,-9.008223,3.808894,-3.9393983,-2.713484,-5.674898,3.1020753,-5.640314,1.0865372,2.7241638,-0.30795342,5.202908,0.390518,3.2135367,-2.3943906,2.649108,-0.17672369,3.5070193,6.06979,6.5636926,11.257358,5.6836543,9.276597,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file14546.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-263.21735,169.05666,-8.824283,-0.46464446,-8.15158,-15.752423,-15.048537,-18.144522,-9.202261,-14.72438,-14.402647,-9.260671,-12.128056,-11.831713,-6.8068457,-7.8075624,-18.545021,-6.945061,-1.7680348,-14.248446,-1.5519537,0.48464587,-0.35015574,9.873882,2.74604,3.8492575,2.4990401,-6.1045036,-0.8616581,1.5113597,1.3333703,2.011055,4.6233582,4.6845737,-2.8752851,-1.8616418,0.30329308,0.14931537,0.33058703,-2.8470194,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file4131.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-163.18863,140.854,-31.389595,76.727936,0.044743966,18.049057,-9.456359,13.88737,-10.424455,6.853998,-9.339888,-9.33294,1.9176725,-7.792075,9.849661,-8.908502,2.3507326,-8.099402,5.518718,-7.8579774,-5.130175,-0.047720525,-7.9701805,2.1207454,-5.718621,1.9252409,-5.161691,1.5813795,-0.3258171,0.31830892,-3.4250064,1.4533651,0.09444992,-4.991396,2.0028138,-5.7005315,-0.051655423,-4.5629225,-1.1231493,-3.6123278,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file5069.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-171.11823,116.22477,-21.885542,59.105267,-9.589702,30.911406,-6.910444,7.0439167,-10.737227,9.476627,-11.50344,-11.110402,4.864305,-9.909741,11.409843,-6.5508523,3.5253592,-4.843109,5.6422424,-5.21095,-6.1071544,0.89321065,-3.8631353,-0.56238514,-6.4782953,4.3846517,-7.478331,1.5646268,-0.3998697,0.48187098,-1.4192396,-1.1192911,1.8491981,-6.314556,1.3793483,-4.5426183,-1.5964675,-3.4924257,-1.434702,-3.2029426,0,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/fake/file16645.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
